   5.9062500000000000e+01   4.1250000000000002e-02   2.7750000000000004e+00   5.6718750000000000e+01   4.8749999999999999e-01   3.6093749999999996e-06   3.5312500000000000e+04   6.1250000000000000e+02
   2.7812500000000000e+01   1.6250000000000001e-02   2.4750000000000001e+00   3.4843750000000000e+01   6.3749999999999996e-01   3.2968749999999997e-06   4.1562500000000000e+04   6.6250000000000000e+02
   5.2812500000000000e+01   3.6249999999999998e-02   1.2749999999999999e+00   5.2343750000000000e+01   1.2375000000000000e+00   2.0468749999999998e-06   3.6562500000000000e+04   8.6250000000000000e+02
   4.0312500000000000e+01   4.6249999999999999e-02   3.0750000000000002e+00   4.3593750000000000e+01   3.3749999999999997e-01   2.6718749999999997e-06   4.4062500000000000e+04   9.6250000000000000e+02
   6.5312500000000000e+01   2.6250000000000002e-02   1.8750000000000000e+00   2.6093750000000000e+01   9.3750000000000000e-01   3.9218749999999996e-06   3.9062500000000000e+04   7.6250000000000000e+02
   2.4687500000000000e+01   2.8749999999999998e-02   3.2250000000000005e+00   5.4531250000000000e+01   5.6250000000000000e-01   2.8281250000000001e-06   4.2187500000000000e+04   9.3750000000000000e+02
   4.9687500000000000e+01   4.8750000000000002e-02   2.0250000000000004e+00   3.7031250000000000e+01   1.1624999999999999e+00   1.5781250000000000e-06   3.7187500000000000e+04   7.3750000000000000e+02
   3.7187500000000000e+01   3.8750000000000000e-02   2.6250000000000000e+00   2.8281250000000000e+01   8.6250000000000004e-01   2.2031250000000002e-06   4.4687500000000000e+04   6.3750000000000000e+02
   6.2187500000000000e+01   1.8750000000000003e-02   1.4250000000000000e+00   4.5781250000000000e+01   1.4624999999999999e+00   3.4531250000000001e-06   3.9687500000000000e+04   8.3750000000000000e+02
   3.0937500000000000e+01   4.3750000000000004e-02   1.7250000000000001e+00   3.2656250000000000e+01   1.0125000000000000e+00   3.1406250000000001e-06   4.3437500000000000e+04   8.8750000000000000e+02
   5.5937500000000000e+01   2.3750000000000000e-02   2.9250000000000003e+00   5.0156250000000000e+01   4.1249999999999998e-01   1.8906250000000000e-06   3.8437500000000000e+04   6.8750000000000000e+02
   4.3437500000000000e+01   1.3750000000000000e-02   2.3250000000000002e+00   5.8906250000000000e+01   1.3125000000000000e+00   2.5156250000000002e-06   4.0937500000000000e+04   7.8750000000000000e+02
   6.8437500000000000e+01   3.3750000000000002e-02   3.5250000000000004e+00   4.1406250000000000e+01   7.1249999999999991e-01   3.7656250000000001e-06   3.5937500000000000e+04   9.8750000000000000e+02
   2.0781250000000000e+01   4.1875000000000002e-02   3.4875000000000007e+00   3.6484375000000000e+01   7.6875000000000004e-01   2.3203125000000001e-06   3.6406250000000000e+04   6.3125000000000000e+02
   4.5781250000000000e+01   2.1874999999999999e-02   2.2875000000000001e+00   5.3984375000000000e+01   1.3687499999999999e+00   3.5703125000000000e-06   4.1406250000000000e+04   8.3125000000000000e+02
   3.3281250000000000e+01   1.1875000000000000e-02   2.8875000000000002e+00   4.5234375000000000e+01   4.6875000000000000e-01   2.9453125000000000e-06   3.8906250000000000e+04   9.3125000000000000e+02
   5.8281250000000000e+01   3.1875000000000001e-02   1.6875000000000000e+00   2.7734375000000000e+01   1.0687499999999999e+00   1.6953125000000001e-06   4.3906250000000000e+04   7.3125000000000000e+02
   2.7031250000000000e+01   2.6875000000000003e-02   1.3875000000000000e+00   4.9609375000000000e+01   1.2187500000000000e+00   2.6328125000000000e-06   3.7656250000000000e+04   7.8125000000000000e+02
   5.2031250000000000e+01   4.6875000000000000e-02   2.5875000000000004e+00   3.2109375000000000e+01   6.1874999999999991e-01   3.8828125000000004e-06   4.2656250000000000e+04   9.8125000000000000e+02
   3.9531250000000000e+01   3.6874999999999998e-02   1.9875000000000000e+00   4.0859375000000000e+01   9.1874999999999996e-01   3.2578125000000000e-06   3.5156250000000000e+04   8.8125000000000000e+02
   6.4531250000000000e+01   1.6875000000000001e-02   3.1875000000000000e+00   5.8359375000000000e+01   3.1874999999999998e-01   2.0078125000000001e-06   4.0156250000000000e+04   6.8125000000000000e+02
   2.3906250000000000e+01   1.9375000000000000e-02   1.8374999999999999e+00   2.9921875000000000e+01   1.1437500000000000e+00   2.1640625000000001e-06   3.8281250000000000e+04   8.0625000000000000e+02
   4.8906250000000000e+01   3.9375000000000000e-02   3.0375000000000005e+00   4.7421875000000000e+01   5.4374999999999996e-01   3.4140625000000000e-06   4.3281250000000000e+04   6.0625000000000000e+02
   3.6406250000000000e+01   4.9375000000000002e-02   1.2375000000000000e+00   5.6171875000000000e+01   1.4437500000000001e+00   2.7890625000000000e-06   3.5781250000000000e+04   7.0625000000000000e+02
   6.1406250000000000e+01   2.9374999999999998e-02   2.4375000000000000e+00   3.8671875000000000e+01   8.4375000000000000e-01   1.5390625000000001e-06   4.0781250000000000e+04   9.0625000000000000e+02
   3.0156250000000000e+01   3.4375000000000003e-02   2.7375000000000003e+00   5.1796875000000000e+01   3.9374999999999999e-01   2.4765625000000001e-06   3.7031250000000000e+04   9.5625000000000000e+02
   5.5156250000000000e+01   1.4375000000000001e-02   1.5375000000000001e+00   3.4296875000000000e+01   9.9374999999999991e-01   3.7265624999999999e-06   4.2031250000000000e+04   7.5625000000000000e+02
   4.2656250000000000e+01   2.4375000000000001e-02   3.3375000000000004e+00   2.5546875000000000e+01   6.9374999999999998e-01   3.1015625000000000e-06   3.9531250000000000e+04   6.5625000000000000e+02
   6.7656250000000000e+01   4.4375000000000005e-02   2.1375000000000002e+00   4.3046875000000000e+01   1.2937500000000000e+00   1.8515625000000001e-06   4.4531250000000000e+04   8.5625000000000000e+02
   2.2343750000000000e+01   2.0625000000000001e-02   2.6625000000000001e+00   5.9453125000000000e+01   9.5625000000000004e-01   3.4921874999999998e-06   4.4218750000000000e+04   7.4375000000000000e+02
   4.7343750000000000e+01   4.0625000000000001e-02   1.4624999999999999e+00   4.1953125000000000e+01   3.5624999999999996e-01   2.2421874999999999e-06   3.9218750000000000e+04   9.4375000000000000e+02
   3.4843750000000000e+01   3.0624999999999999e-02   3.2625000000000002e+00   3.3203125000000000e+01   1.2562499999999999e+00   1.6171874999999999e-06   4.1718750000000000e+04   8.4375000000000000e+02
   5.9843750000000000e+01   1.0625000000000001e-02   2.0625000000000000e+00   5.0703125000000000e+01   6.5625000000000000e-01   2.8671874999999998e-06   3.6718750000000000e+04   6.4375000000000000e+02
   2.8593750000000000e+01   4.5625000000000006e-02   2.3624999999999998e+00   2.8828125000000000e+01   5.0624999999999998e-01   3.8046874999999997e-06   4.0468750000000000e+04   6.9375000000000000e+02
   5.3593750000000000e+01   2.5625000000000002e-02   3.5625000000000000e+00   4.6328125000000000e+01   1.1062500000000000e+00   2.5546874999999998e-06   3.5468750000000000e+04   8.9375000000000000e+02
   4.1093750000000000e+01   1.5625000000000000e-02   1.7625000000000002e+00   5.5078125000000000e+01   8.0624999999999991e-01   1.9296874999999999e-06   4.2968750000000000e+04   9.9375000000000000e+02
   6.6093750000000000e+01   3.5625000000000004e-02   2.9625000000000004e+00   3.7578125000000000e+01   1.4062500000000000e+00   3.1796874999999998e-06   3.7968750000000000e+04   7.9375000000000000e+02
   2.5468750000000000e+01   3.8124999999999999e-02   1.6125000000000000e+00   4.4140625000000000e+01   7.3124999999999996e-01   3.6484374999999997e-06   4.1093750000000000e+04   9.1875000000000000e+02
   5.0468750000000000e+01   1.8125000000000002e-02   2.8125000000000000e+00   2.6640625000000000e+01   1.3312500000000000e+00   2.3984374999999999e-06   3.6093750000000000e+04   7.1875000000000000e+02
   3.7968750000000000e+01   2.8124999999999997e-02   2.2125000000000004e+00   3.5390625000000000e+01   4.3125000000000002e-01   1.7734374999999999e-06   4.3593750000000000e+04   6.1875000000000000e+02
   6.2968750000000000e+01   4.8125000000000001e-02   3.4125000000000005e+00   5.2890625000000000e+01   1.0312500000000000e+00   3.0234374999999998e-06   3.8593750000000000e+04   8.1875000000000000e+02
   3.1718750000000000e+01   1.3125000000000001e-02   3.1125000000000003e+00   3.9765625000000000e+01   1.4812500000000000e+00   3.9609374999999997e-06   4.4843750000000000e+04   8.6875000000000000e+02
   5.6718750000000000e+01   3.3125000000000002e-02   1.9125000000000001e+00   5.7265625000000000e+01   8.8124999999999987e-01   2.7109374999999998e-06   3.9843750000000000e+04   6.6875000000000000e+02
   4.4218750000000000e+01   4.3125000000000004e-02   2.5125000000000002e+00   4.8515625000000000e+01   1.1812499999999999e+00   2.0859374999999999e-06   4.2343750000000000e+04   7.6875000000000000e+02
   6.9218750000000000e+01   2.3125000000000000e-02   1.3125000000000000e+00   3.1015625000000000e+01   5.8125000000000004e-01   3.3359374999999998e-06   3.7343750000000000e+04   9.6875000000000000e+02
   2.0390625000000000e+01   3.6562499999999998e-02   2.4562499999999998e+00   3.0742187500000000e+01   4.5937499999999998e-01   2.6523437499999997e-06   3.5859375000000000e+04   8.2187500000000000e+02
   4.5390625000000000e+01   1.6562500000000001e-02   1.2562499999999999e+00   4.8242187500000000e+01   1.0593750000000000e+00   3.9023437499999996e-06   4.0859375000000000e+04   6.2187500000000000e+02
   3.2890625000000000e+01   2.6562500000000003e-02   3.0562500000000004e+00   5.6992187500000000e+01   7.5937499999999991e-01   3.2773437499999996e-06   3.8359375000000000e+04   7.2187500000000000e+02
   5.7890625000000000e+01   4.6562500000000000e-02   1.8562500000000002e+00   3.9492187500000000e+01   1.3593750000000000e+00   2.0273437499999997e-06   4.3359375000000000e+04   9.2187500000000000e+02
   2.6640625000000000e+01   1.1562500000000000e-02   2.1562500000000000e+00   5.2617187500000000e+01   9.0937500000000004e-01   2.3398437499999997e-06   3.9609375000000000e+04   9.7187500000000000e+02
   5.1640625000000000e+01   3.1562500000000000e-02   3.3562500000000002e+00   3.5117187500000000e+01   3.0937500000000001e-01   3.5898437500000000e-06   4.4609375000000000e+04   7.7187500000000000e+02
   3.9140625000000000e+01   4.1562500000000002e-02   1.5562499999999999e+00   2.6367187500000000e+01   1.2093749999999999e+00   2.9648437499999996e-06   3.7109375000000000e+04   6.7187500000000000e+02
   6.4140625000000000e+01   2.1562499999999998e-02   2.7562500000000001e+00   4.3867187500000000e+01   6.0937500000000000e-01   1.7148437500000000e-06   4.2109375000000000e+04   8.7187500000000000e+02
   2.3515625000000000e+01   2.4062500000000001e-02   1.7062500000000000e+00   3.7304687500000000e+01   1.4343750000000000e+00   2.4960937500000001e-06   3.8984375000000000e+04   6.4687500000000000e+02
   4.8515625000000000e+01   4.4062500000000004e-02   2.9062500000000000e+00   5.4804687500000000e+01   8.3437499999999987e-01   3.7460937500000000e-06   4.3984375000000000e+04   8.4687500000000000e+02
   3.6015625000000000e+01   3.4062500000000002e-02   2.3062500000000004e+00   4.6054687500000000e+01   1.1343749999999999e+00   3.1210937500000001e-06   3.6484375000000000e+04   9.4687500000000000e+02
   6.1015625000000000e+01   1.4062500000000000e-02   3.5062500000000005e+00   2.8554687500000000e+01   5.3437500000000004e-01   1.8710937500000000e-06   4.1484375000000000e+04   7.4687500000000000e+02
   2.9765625000000000e+01   4.9062500000000002e-02   3.2062499999999998e+00   5.0429687500000000e+01   6.8437499999999996e-01   2.1835937500000001e-06   3.5234375000000000e+04   7.9687500000000000e+02
   5.4765625000000000e+01   2.9062499999999998e-02   2.0062500000000001e+00   3.2929687500000000e+01   1.2843750000000000e+00   3.4335937500000000e-06   4.0234375000000000e+04   9.9687500000000000e+02
   4.2265625000000000e+01   1.9062500000000000e-02   2.6062500000000002e+00   4.1679687500000000e+01   3.8437499999999997e-01   2.8085937500000001e-06   3.7734375000000000e+04   8.9687500000000000e+02
   6.7265625000000000e+01   3.9062500000000000e-02   1.4062500000000000e+00   5.9179687500000000e+01   9.8437500000000000e-01   1.5585937500000000e-06   4.2734375000000000e+04   6.9687500000000000e+02
   2.1953125000000000e+01   1.5312500000000000e-02   3.4312500000000004e+00   4.2773437500000000e+01   1.2468750000000000e+00   3.8242187499999994e-06   4.3671875000000000e+04   9.0937500000000000e+02
   4.6953125000000000e+01   3.5312500000000004e-02   2.2312500000000002e+00   2.5273437500000000e+01   6.4687499999999998e-01   2.5742187499999999e-06   3.8671875000000000e+04   7.0937500000000000e+02
   3.4453125000000000e+01   4.5312500000000006e-02   2.8312500000000003e+00   3.4023437500000000e+01   9.4687499999999991e-01   1.9492187499999999e-06   4.1171875000000000e+04   6.0937500000000000e+02
   5.9453125000000000e+01   2.5312500000000002e-02   1.6312500000000001e+00   5.1523437500000000e+01   3.4687499999999999e-01   3.1992187499999998e-06   3.6171875000000000e+04   8.0937500000000000e+02
   2.8203125000000000e+01   3.0312499999999999e-02   1.3312500000000000e+00   3.8398437500000000e+01   7.9687500000000000e-01   3.5117187499999998e-06   4.2421875000000000e+04   8.5937500000000000e+02
   5.3203125000000000e+01   1.0312500000000000e-02   2.5312500000000000e+00   5.5898437500000000e+01   1.3968750000000001e+00   2.2617187499999999e-06   3.7421875000000000e+04   6.5937500000000000e+02
   4.0703125000000000e+01   2.0312500000000001e-02   1.9312499999999999e+00   4.7148437500000000e+01   4.9687499999999996e-01   1.6367187500000000e-06   4.4921875000000000e+04   7.5937500000000000e+02
   6.5703125000000000e+01   4.0312500000000001e-02   3.1312500000000005e+00   2.9648437500000000e+01   1.0968750000000000e+00   2.8867187499999999e-06   3.9921875000000000e+04   9.5937500000000000e+02
   2.5078125000000000e+01   4.2812500000000003e-02   2.0812499999999998e+00   5.8085937500000000e+01   4.2187500000000000e-01   3.9804687499999998e-06   4.1796875000000000e+04   7.3437500000000000e+02
   5.0078125000000000e+01   2.2812499999999999e-02   3.2812500000000000e+00   4.0585937500000000e+01   1.0218749999999999e+00   2.7304687499999999e-06   3.6796875000000000e+04   9.3437500000000000e+02
   3.7578125000000000e+01   1.2812500000000001e-02   1.4812500000000000e+00   3.1835937500000000e+01   7.2187500000000004e-01   2.1054687499999999e-06   4.4296875000000000e+04   8.3437500000000000e+02
   6.2578125000000000e+01   3.2812500000000001e-02   2.6812500000000004e+00   4.9335937500000000e+01   1.3218749999999999e+00   3.3554687499999998e-06   3.9296875000000000e+04   6.3437500000000000e+02
   3.1328125000000000e+01   2.7812500000000004e-02   2.9812500000000002e+00   2.7460937500000000e+01   1.1718750000000000e+00   3.6679687499999998e-06   4.3046875000000000e+04   6.8437500000000000e+02
   5.6328125000000000e+01   4.7812500000000001e-02   1.7812500000000000e+00   4.4960937500000000e+01   5.7187499999999991e-01   2.4179687499999999e-06   3.8046875000000000e+04   8.8437500000000000e+02
   4.3828125000000000e+01   3.7812499999999999e-02   3.5812500000000007e+00   5.3710937500000000e+01   1.4718750000000000e+00   1.7929687500000000e-06   4.0546875000000000e+04   9.8437500000000000e+02
   6.8828125000000000e+01   1.7812500000000002e-02   2.3812500000000001e+00   3.6210937500000000e+01   8.7187499999999996e-01   3.0429687499999998e-06   3.5546875000000000e+04   7.8437500000000000e+02
   2.1171875000000000e+01   2.5937500000000002e-02   2.2687499999999998e+00   4.2226562500000000e+01   6.2812500000000004e-01   1.8320312500000001e-06   3.6953125000000000e+04   8.4062500000000000e+02
   4.6171875000000000e+01   4.5937500000000006e-02   3.4687500000000000e+00   5.9726562500000000e+01   1.2281249999999999e+00   3.0820312500000000e-06   4.1953125000000000e+04   6.4062500000000000e+02
   3.3671875000000000e+01   3.5937500000000004e-02   1.6687500000000000e+00   5.0976562500000000e+01   3.2812500000000000e-01   3.7070312499999999e-06   3.9453125000000000e+04   7.4062500000000000e+02
   5.8671875000000000e+01   1.5937500000000000e-02   2.8687500000000004e+00   3.3476562500000000e+01   9.2812499999999987e-01   2.4570312500000000e-06   4.4453125000000000e+04   9.4062500000000000e+02
   2.7421875000000000e+01   4.0937500000000002e-02   2.5687500000000001e+00   4.6601562500000000e+01   1.3781250000000000e+00   1.5195312500000001e-06   3.8203125000000000e+04   9.9062500000000000e+02
   5.2421875000000000e+01   2.0937500000000001e-02   1.3687499999999999e+00   2.9101562500000000e+01   7.7812499999999996e-01   2.7695312500000000e-06   4.3203125000000000e+04   7.9062500000000000e+02
   3.9921875000000000e+01   1.0937499999999999e-02   3.1687500000000002e+00   3.7851562500000000e+01   1.0781250000000000e+00   3.3945312499999999e-06   3.5703125000000000e+04   6.9062500000000000e+02
   6.4921875000000000e+01   3.0937500000000000e-02   1.9687500000000000e+00   5.5351562500000000e+01   4.7812500000000002e-01   2.1445312500000000e-06   4.0703125000000000e+04   8.9062500000000000e+02
   2.4296875000000000e+01   3.3437500000000002e-02   3.0187500000000003e+00   2.6914062500000000e+01   1.0031250000000000e+00   1.9882812500000000e-06   3.7578125000000000e+04   6.1562500000000000e+02
   4.9296875000000000e+01   1.3437500000000000e-02   1.8187500000000001e+00   4.4414062500000000e+01   4.0312499999999996e-01   3.2382812499999999e-06   4.2578125000000000e+04   8.1562500000000000e+02
   3.6796875000000000e+01   2.3437500000000000e-02   2.4187500000000002e+00   5.3164062500000000e+01   1.3031250000000001e+00   3.8632812499999995e-06   3.5078125000000000e+04   9.1562500000000000e+02
   6.1796875000000000e+01   4.3437500000000004e-02   1.2187500000000000e+00   3.5664062500000000e+01   7.0312500000000000e-01   2.6132812500000000e-06   4.0078125000000000e+04   7.1562500000000000e+02
   3.0546875000000000e+01   1.8437500000000002e-02   1.5187500000000000e+00   5.7539062500000000e+01   5.5312499999999998e-01   1.6757812500000001e-06   3.6328125000000000e+04   7.6562500000000000e+02
   5.5546875000000000e+01   3.8437499999999999e-02   2.7187500000000000e+00   4.0039062500000000e+01   1.1531250000000000e+00   2.9257812500000000e-06   4.1328125000000000e+04   9.6562500000000000e+02
   4.3046875000000000e+01   4.8437500000000001e-02   2.1187500000000004e+00   3.1289062500000000e+01   8.5312499999999991e-01   3.5507812499999999e-06   3.8828125000000000e+04   8.6562500000000000e+02
   6.8046875000000000e+01   2.8437499999999998e-02   3.3187500000000005e+00   4.8789062500000000e+01   1.4531250000000000e+00   2.3007812500000000e-06   4.3828125000000000e+04   6.6562500000000000e+02
   2.2734375000000000e+01   4.7187500000000000e-02   1.4437500000000001e+00   5.4257812500000000e+01   1.1156249999999999e+00   3.3164062499999997e-06   4.4765625000000000e+04   9.2812500000000000e+02
   4.7734375000000000e+01   2.7187500000000003e-02   2.6437500000000003e+00   3.6757812500000000e+01   5.1562500000000000e-01   2.0664062499999998e-06   3.9765625000000000e+04   7.2812500000000000e+02
   3.5234375000000000e+01   1.7187500000000001e-02   2.0437500000000002e+00   2.8007812500000000e+01   1.4156249999999999e+00   2.6914062499999998e-06   4.2265625000000000e+04   6.2812500000000000e+02
   6.0234375000000000e+01   3.7187499999999998e-02   3.2437500000000004e+00   4.5507812500000000e+01   8.1562500000000004e-01   3.9414062499999997e-06   3.7265625000000000e+04   8.2812500000000000e+02
   2.8984375000000000e+01   2.2187499999999999e-02   3.5437500000000002e+00   3.2382812500000000e+01   3.6562499999999998e-01   3.0039062499999997e-06   4.1015625000000000e+04   8.7812500000000000e+02
   5.3984375000000000e+01   4.2187500000000003e-02   2.3437500000000000e+00   4.9882812500000000e+01   9.6562499999999996e-01   1.7539062500000001e-06   3.6015625000000000e+04   6.7812500000000000e+02
   4.1484375000000000e+01   3.2187500000000001e-02   2.9437500000000005e+00   5.8632812500000000e+01   6.6562499999999991e-01   2.3789062499999998e-06   4.3515625000000000e+04   7.7812500000000000e+02
   6.6484375000000000e+01   1.2187500000000000e-02   1.7437499999999999e+00   4.1132812500000000e+01   1.2656250000000000e+00   3.6289062499999997e-06   3.8515625000000000e+04   9.7812500000000000e+02
   2.5859375000000000e+01   1.4687499999999999e-02   2.7937500000000002e+00   4.7695312500000000e+01   8.9062500000000000e-01   3.1601562500000002e-06   4.0390625000000000e+04   7.0312500000000000e+02
   5.0859375000000000e+01   3.4687500000000003e-02   1.5937500000000000e+00   3.0195312500000000e+01   1.4906250000000001e+00   1.9101562499999998e-06   3.5390625000000000e+04   9.0312500000000000e+02
   3.8359375000000000e+01   4.4687500000000005e-02   3.3937500000000007e+00   3.8945312500000000e+01   5.9062499999999996e-01   2.5351562500000002e-06   4.2890625000000000e+04   8.0312500000000000e+02
   6.3359375000000000e+01   2.4687500000000001e-02   2.1937500000000001e+00   5.6445312500000000e+01   1.1906250000000000e+00   3.7851562499999997e-06   3.7890625000000000e+04   6.0312500000000000e+02
   3.2109375000000000e+01   3.9687500000000001e-02   1.8937500000000000e+00   3.4570312500000000e+01   1.3406250000000000e+00   2.8476562500000002e-06   4.4140625000000000e+04   6.5312500000000000e+02
   5.7109375000000000e+01   1.9687500000000000e-02   3.0937500000000000e+00   5.2070312500000000e+01   7.4062499999999998e-01   1.5976562500000001e-06   3.9140625000000000e+04   8.5312500000000000e+02
   4.4609375000000000e+01   2.9687499999999999e-02   1.2937500000000000e+00   4.3320312500000000e+01   1.0406249999999999e+00   2.2226562500000002e-06   4.1640625000000000e+04   9.5312500000000000e+02
   6.9609375000000000e+01   4.9687500000000002e-02   2.4937500000000004e+00   2.5820312500000000e+01   4.4062499999999999e-01   3.4726562499999997e-06   3.6640625000000000e+04   7.5312500000000000e+02
   2.0195312500000000e+01   4.9843750000000006e-02   1.9406250000000000e+00   4.5644531250000000e+01   9.7968750000000004e-01   2.5058593749999997e-06   4.2460937500000000e+04   7.8593750000000000e+02
   4.5195312500000000e+01   2.9843750000000002e-02   3.1406250000000000e+00   2.8144531250000000e+01   3.7968749999999996e-01   3.7558593750000000e-06   3.7460937500000000e+04   9.8593750000000000e+02
   3.2695312500000000e+01   1.9843750000000000e-02   1.3406250000000000e+00   3.6894531250000000e+01   1.2796874999999999e+00   3.1308593749999997e-06   4.4960937500000000e+04   8.8593750000000000e+02
   5.7695312500000000e+01   3.9843750000000004e-02   2.5406250000000004e+00   5.4394531250000000e+01   6.7968750000000000e-01   1.8808593750000000e-06   3.9960937500000000e+04   6.8593750000000000e+02
   2.6445312500000000e+01   2.4843750000000001e-02   2.8406250000000002e+00   4.1269531250000000e+01   5.2968749999999998e-01   2.1933593749999997e-06   4.3710937500000000e+04   6.3593750000000000e+02
   5.1445312500000000e+01   4.4843750000000002e-02   1.6406250000000000e+00   5.8769531250000000e+01   1.1296875000000000e+00   3.4433593750000001e-06   3.8710937500000000e+04   8.3593750000000000e+02
   3.8945312500000000e+01   3.4843750000000000e-02   3.4406250000000007e+00   5.0019531250000000e+01   8.2968749999999991e-01   2.8183593749999997e-06   4.1210937500000000e+04   9.3593750000000000e+02
   6.3945312500000000e+01   1.4843749999999999e-02   2.2406250000000001e+00   3.2519531250000000e+01   1.4296875000000000e+00   1.5683593750000000e-06   3.6210937500000000e+04   7.3593750000000000e+02
   2.3320312500000000e+01   1.2343750000000001e-02   3.5906250000000002e+00   5.6582031250000000e+01   6.0468750000000004e-01   2.6621093750000001e-06   4.3085937500000000e+04   9.6093750000000000e+02
   4.8320312500000000e+01   3.2343749999999998e-02   2.3906250000000000e+00   3.9082031250000000e+01   1.2046874999999999e+00   3.9121093750000000e-06   3.8085937500000000e+04   7.6093750000000000e+02
   3.5820312500000000e+01   4.2343749999999999e-02   2.9906250000000005e+00   3.0332031250000000e+01   3.0468750000000000e-01   3.2871093750000001e-06   4.0585937500000000e+04   6.6093750000000000e+02
   6.0820312500000000e+01   2.2343750000000002e-02   1.7906249999999999e+00   4.7832031250000000e+01   9.0468749999999987e-01   2.0371093750000002e-06   3.5585937500000000e+04   8.6093750000000000e+02
   2.9570312500000000e+01   3.7343750000000002e-02   1.4906250000000001e+00   2.5957031250000000e+01   1.3546875000000000e+00   2.3496093750000001e-06   4.1835937500000000e+04   8.1093750000000000e+02
   5.4570312500000000e+01   1.7343750000000002e-02   2.6906250000000003e+00   4.3457031250000000e+01   7.5468749999999996e-01   3.5996093750000000e-06   3.6835937500000000e+04   6.1093750000000000e+02
   4.2070312500000000e+01   2.7343750000000000e-02   2.0906250000000002e+00   5.2207031250000000e+01   1.0546875000000000e+00   2.9746093750000001e-06   4.4335937500000000e+04   7.1093750000000000e+02
   6.7070312500000000e+01   4.7343750000000004e-02   3.2906250000000004e+00   3.4707031250000000e+01   4.5468750000000002e-01   1.7246093750000000e-06   3.9335937500000000e+04   9.1093750000000000e+02
   2.1757812500000000e+01   2.8593750000000001e-02   1.5656250000000000e+00   3.3613281250000000e+01   8.6718750000000000e-01   3.9902343749999994e-06   3.9648437500000000e+04   6.9843750000000000e+02
